TIME,OPEN,HIGH ,LOW ,CLOSE
2019.09.10 06:09,1.10452,1.10452,1.10447,1.10448
2019.09.10 06:10,1.10448,1.10448,1.10443,1.10443
2019.09.10 06:11,1.10443,1.10444,1.10442,1.10444
2019.09.10 06:12,1.10444,1.10446,1.10443,1.10444
2019.09.10 06:13,1.10444,1.10448,1.10444,1.10447
2019.09.10 06:14,1.10448,1.1045,1.10448,1.10449
2019.09.10 06:15,1.10449,1.10457,1.10449,1.10457
2019.09.10 06:16,1.10457,1.10462,1.10457,1.10459
2019.09.10 06:17,1.10459,1.1046,1.10453,1.10453
2019.09.10 06:18,1.10453,1.10454,1.10449,1.10449
2019.09.10 06:19,1.10449,1.10449,1.10448,1.10449
2019.09.10 06:20,1.10449,1.10449,1.10438,1.10439
2019.09.10 06:21,1.10439,1.10439,1.10438,1.10438
2019.09.10 06:22,1.10438,1.10443,1.10435,1.10443
2019.09.10 06:23,1.10443,1.10448,1.10441,1.10443
2019.09.10 06:24,1.10443,1.10444,1.10443,1.10444
2019.09.10 06:25,1.10443,1.10444,1.10442,1.10443
2019.09.10 06:26,1.10444,1.10449,1.10444,1.10448
2019.09.10 06:27,1.10448,1.10453,1.10448,1.1045
2019.09.10 06:28,1.1045,1.1045,1.10449,1.1045
2019.09.10 06:29,1.1045,1.10453,1.10441,1.10453
2019.09.10 06:30,1.10451,1.10452,1.10442,1.10445
2019.09.10 06:31,1.10444,1.10448,1.10443,1.10445
2019.09.10 06:32,1.10445,1.10449,1.10444,1.10448
2019.09.10 06:33,1.10448,1.10452,1.10448,1.1045
2019.09.10 06:34,1.1045,1.10453,1.10448,1.10448
2019.09.10 06:35,1.10448,1.10448,1.10448,1.10448
2019.09.10 06:36,1.10448,1.10449,1.10442,1.10449
2019.09.10 06:37,1.10449,1.10451,1.10448,1.10451
2019.09.10 06:38,1.10451,1.10451,1.10448,1.10448
2019.09.10 06:39,1.10448,1.10449,1.10448,1.10448
2019.09.10 06:40,1.10448,1.10449,1.10441,1.10442
2019.09.10 06:41,1.10442,1.10443,1.1044,1.1044
2019.09.10 06:42,1.10439,1.10441,1.10438,1.10438
2019.09.10 06:43,1.10438,1.1044,1.10433,1.10435
2019.09.10 06:44,1.10435,1.10436,1.10433,1.10433
2019.09.10 06:45,1.10433,1.10434,1.10432,1.10432
2019.09.10 06:46,1.10432,1.1044,1.10432,1.10438
2019.09.10 06:47,1.10438,1.10438,1.10437,1.10437
2019.09.10 06:48,1.10437,1.10441,1.10437,1.10441
2019.09.10 06:49,1.10441,1.10442,1.10437,1.10438
2019.09.10 06:50,1.10438,1.10439,1.10438,1.10438
2019.09.10 06:51,1.10438,1.10438,1.10432,1.10433
2019.09.10 06:52,1.10433,1.10433,1.10429,1.1043
2019.09.10 06:53,1.1043,1.1043,1.1043,1.1043
2019.09.10 06:54,1.1043,1.10431,1.10428,1.10428
2019.09.10 06:55,1.10428,1.10429,1.10427,1.10428
2019.09.10 06:56,1.10428,1.10431,1.10427,1.10428
2019.09.10 06:57,1.10428,1.1043,1.10427,1.10429
2019.09.10 06:58,1.10429,1.10433,1.10428,1.10432
2019.09.10 06:59,1.10432,1.1044,1.10432,1.10439
2019.09.10 07:00,1.10438,1.10438,1.10433,1.10435
2019.09.10 07:01,1.10435,1.10437,1.10433,1.10433
2019.09.10 07:02,1.10433,1.10436,1.10428,1.10436
2019.09.10 07:03,1.10436,1.10437,1.10432,1.10435
2019.09.10 07:04,1.10435,1.10439,1.10434,1.10438
2019.09.10 07:05,1.10438,1.10441,1.10437,1.10438
2019.09.10 07:06,1.10439,1.10442,1.10438,1.1044
2019.09.10 07:07,1.1044,1.1044,1.10437,1.10439
2019.09.10 07:08,1.10439,1.10442,1.10438,1.10438
2019.09.10 07:09,1.10438,1.10439,1.10438,1.10438
2019.09.10 07:10,1.10438,1.10439,1.10438,1.10438
2019.09.10 07:11,1.10438,1.10448,1.10438,1.10448
2019.09.10 07:12,1.10448,1.10451,1.10446,1.10448
2019.09.10 07:13,1.10448,1.10451,1.10447,1.1045
2019.09.10 07:14,1.1045,1.10451,1.10448,1.10449
2019.09.10 07:15,1.10448,1.10449,1.10447,1.10448
2019.09.10 07:16,1.10448,1.1045,1.10447,1.1045
2019.09.10 07:17,1.1045,1.10452,1.10449,1.10452
2019.09.10 07:18,1.10452,1.10453,1.10451,1.10452
2019.09.10 07:19,1.10452,1.10453,1.10449,1.10453
2019.09.10 07:20,1.10453,1.10454,1.10451,1.10451
2019.09.10 07:21,1.10451,1.10451,1.10451,1.10451
2019.09.10 07:22,1.10451,1.10453,1.1045,1.10453
2019.09.10 07:23,1.10453,1.10459,1.10453,1.10458
2019.09.10 07:24,1.10458,1.10462,1.10458,1.10462
2019.09.10 07:25,1.10462,1.10463,1.10457,1.10457
2019.09.10 07:26,1.10457,1.10458,1.10454,1.10458
2019.09.10 07:27,1.10458,1.10458,1.10458,1.10458
2019.09.10 07:28,1.10458,1.10463,1.10458,1.10462
2019.09.10 07:29,1.10462,1.10463,1.10455,1.10458
2019.09.10 07:30,1.10458,1.10461,1.10458,1.1046
2019.09.10 07:31,1.10459,1.10459,1.10458,1.10459
2019.09.10 07:32,1.10459,1.10463,1.10458,1.10463
2019.09.10 07:33,1.10463,1.10468,1.10463,1.10466
2019.09.10 07:34,1.10466,1.10469,1.10466,1.10468
2019.09.10 07:35,1.10468,1.10468,1.10462,1.10463
2019.09.10 07:36,1.10463,1.10464,1.10462,1.10463
2019.09.10 07:37,1.10463,1.10465,1.10463,1.10463
2019.09.10 07:38,1.10463,1.10464,1.10463,1.10463
2019.09.10 07:39,1.10463,1.10464,1.10463,1.10463
2019.09.10 07:40,1.10463,1.10463,1.10462,1.10462
2019.09.10 07:41,1.10462,1.10463,1.10459,1.10459
2019.09.10 07:42,1.10459,1.10459,1.10459,1.10459
2019.09.10 07:43,1.10459,1.10459,1.10459,1.10459
2019.09.10 07:44,1.10459,1.10459,1.10453,1.10453
2019.09.10 07:45,1.10453,1.10453,1.10448,1.10449
2019.09.10 07:46,1.10449,1.1045,1.10448,1.1045
2019.09.10 07:47,1.1045,1.10454,1.1045,1.10453
2019.09.10 07:48,1.10453,1.10453,1.10453,1.10453
2019.09.10 07:49,1.10453,1.10453,1.10453,1.10453
2019.09.10 07:50,1.10453,1.10453,1.1045,1.1045
2019.09.10 07:51,1.1045,1.10455,1.1045,1.10454
2019.09.10 07:52,1.10454,1.10454,1.10451,1.10453
2019.09.10 07:53,1.10453,1.10453,1.10447,1.10447
2019.09.10 07:54,1.10447,1.10447,1.10434,1.10438
2019.09.10 07:55,1.10438,1.10439,1.10437,1.10437
2019.09.10 07:56,1.10437,1.10447,1.10437,1.10439
2019.09.10 07:57,1.10439,1.10439,1.10438,1.10438
2019.09.10 07:58,1.10438,1.10439,1.10427,1.10428
2019.09.10 07:59,1.10429,1.10429,1.10427,1.10428
2019.09.10 08:00,1.10428,1.10433,1.10427,1.10428
2019.09.10 08:01,1.10428,1.10432,1.10428,1.10432
2019.09.10 08:02,1.10432,1.10432,1.10428,1.10429
2019.09.10 08:03,1.10429,1.10432,1.10429,1.1043
2019.09.10 08:04,1.1043,1.10432,1.1043,1.10431
2019.09.10 08:05,1.10431,1.10431,1.10427,1.10428
2019.09.10 08:06,1.10428,1.10429,1.10427,1.10429
2019.09.10 08:07,1.10429,1.10432,1.10429,1.10432
2019.09.10 08:08,1.10432,1.10433,1.10432,1.10432
2019.09.10 08:09,1.10432,1.10433,1.1043,1.10432
2019.09.10 08:10,1.10432,1.10433,1.10427,1.10427
2019.09.10 08:11,1.10427,1.10429,1.10427,1.10429
2019.09.10 08:12,1.10429,1.10449,1.10429,1.10442
2019.09.10 08:13,1.10442,1.1045,1.10437,1.10447
2019.09.10 08:14,1.10447,1.10447,1.10443,1.10446
2019.09.10 08:15,1.10446,1.1045,1.10443,1.10448
2019.09.10 08:16,1.10448,1.10451,1.10448,1.10449
2019.09.10 08:17,1.10449,1.10449,1.10449,1.10449
2019.09.10 08:18,1.10449,1.10451,1.10449,1.1045
2019.09.10 08:19,1.1045,1.10451,1.10448,1.1045
2019.09.10 08:20,1.1045,1.1045,1.10444,1.10444
2019.09.10 08:21,1.10444,1.10449,1.1044,1.10443
2019.09.10 08:22,1.10443,1.10443,1.10438,1.1044
2019.09.10 08:23,1.1044,1.10442,1.10438,1.10441
2019.09.10 08:24,1.10441,1.10441,1.10433,1.10439
2019.09.10 08:25,1.10438,1.10439,1.10428,1.10433
2019.09.10 08:26,1.10433,1.10444,1.10433,1.10442
2019.09.10 08:27,1.10442,1.10443,1.10438,1.10438
2019.09.10 08:28,1.10438,1.10439,1.10433,1.10433
2019.09.10 08:29,1.10433,1.10437,1.10432,1.10437
2019.09.10 08:30,1.10436,1.1044,1.10436,1.10439
2019.09.10 08:31,1.10439,1.1045,1.10438,1.1045
2019.09.10 08:32,1.1045,1.10452,1.10448,1.10448
2019.09.10 08:33,1.10448,1.10449,1.10437,1.10443
2019.09.10 08:34,1.10443,1.10444,1.10441,1.10442
2019.09.10 08:35,1.10442,1.10445,1.10442,1.10444
2019.09.10 08:36,1.10444,1.10449,1.10443,1.10449
2019.09.10 08:37,1.10449,1.10458,1.10448,1.10458
2019.09.10 08:38,1.10458,1.10459,1.10452,1.10453
2019.09.10 08:39,1.10453,1.10453,1.10451,1.10452
2019.09.10 08:40,1.10452,1.10452,1.10442,1.10444
2019.09.10 08:41,1.10444,1.10455,1.10444,1.10454
2019.09.10 08:42,1.10454,1.10457,1.10448,1.10451
2019.09.10 08:43,1.10452,1.10454,1.10447,1.10453
2019.09.10 08:44,1.10453,1.10456,1.10451,1.10456
2019.09.10 08:45,1.10453,1.10454,1.10451,1.10454
2019.09.10 08:46,1.10454,1.10455,1.10452,1.10452
2019.09.10 08:47,1.10453,1.10454,1.10449,1.10451
2019.09.10 08:48,1.10451,1.10454,1.10449,1.10452
2019.09.10 08:49,1.10452,1.10453,1.1045,1.10451
2019.09.10 08:50,1.10451,1.10457,1.10448,1.10455
2019.09.10 08:51,1.10455,1.10456,1.10452,1.10452
2019.09.10 08:52,1.10452,1.10467,1.10452,1.10462
2019.09.10 08:53,1.10462,1.10463,1.10462,1.10462
2019.09.10 08:54,1.10462,1.10464,1.10462,1.10463
2019.09.10 08:55,1.10463,1.10463,1.10447,1.10452
2019.09.10 08:56,1.10452,1.10457,1.10447,1.10448
2019.09.10 08:57,1.10448,1.10448,1.10432,1.10432
2019.09.10 08:58,1.10431,1.10436,1.10427,1.10427
2019.09.10 08:59,1.10427,1.10433,1.10427,1.1043
2019.09.10 09:00,1.1043,1.10433,1.10425,1.10432
2019.09.10 09:01,1.1043,1.10441,1.10422,1.10438
2019.09.10 09:02,1.10437,1.10443,1.10436,1.10441
2019.09.10 09:03,1.10441,1.10441,1.10431,1.10434
2019.09.10 09:04,1.10434,1.10435,1.10427,1.10427
2019.09.10 09:05,1.10427,1.10449,1.10427,1.10432
2019.09.10 09:06,1.10432,1.10433,1.1043,1.10432
2019.09.10 09:07,1.10432,1.10447,1.10431,1.10446
2019.09.10 09:08,1.10445,1.10448,1.10441,1.10442
2019.09.10 09:09,1.10442,1.10442,1.10423,1.10423
2019.09.10 09:10,1.10423,1.10424,1.10421,1.10422
2019.09.10 09:11,1.10422,1.10423,1.10414,1.10422
2019.09.10 09:12,1.10421,1.10431,1.1042,1.10428
2019.09.10 09:13,1.10428,1.10429,1.10421,1.10424
2019.09.10 09:14,1.10424,1.10427,1.10421,1.10423
2019.09.10 09:15,1.10424,1.10424,1.10417,1.10422
2019.09.10 09:16,1.10422,1.10424,1.10414,1.10424
2019.09.10 09:17,1.10423,1.10428,1.10418,1.10427
2019.09.10 09:18,1.10426,1.10429,1.10422,1.10423
2019.09.10 09:19,1.10423,1.10432,1.10423,1.1043
2019.09.10 09:20,1.1043,1.10437,1.10428,1.10433
2019.09.10 09:21,1.10433,1.10434,1.10428,1.10429
2019.09.10 09:22,1.10429,1.1043,1.10427,1.10429
2019.09.10 09:23,1.10429,1.10431,1.10423,1.10424
2019.09.10 09:24,1.10424,1.10427,1.10424,1.10426
2019.09.10 09:25,1.10427,1.10431,1.10422,1.10431
2019.09.10 09:26,1.10431,1.10438,1.10431,1.10433
2019.09.10 09:27,1.10433,1.10436,1.10428,1.10433
2019.09.10 09:28,1.10433,1.10453,1.10433,1.10452
2019.09.10 09:29,1.10452,1.10452,1.10439,1.10445
2019.09.10 09:30,1.10445,1.10452,1.10442,1.10451
2019.09.10 09:31,1.10451,1.10453,1.10449,1.10449
2019.09.10 09:32,1.10449,1.10461,1.10449,1.10461
2019.09.10 09:33,1.10461,1.10464,1.10459,1.10462
2019.09.10 09:34,1.10462,1.10465,1.10462,1.10462
2019.09.10 09:35,1.10462,1.10466,1.10461,1.10463
2019.09.10 09:36,1.10463,1.10469,1.10456,1.10467
2019.09.10 09:37,1.10468,1.10475,1.10463,1.1047
2019.09.10 09:38,1.1047,1.10473,1.10464,1.10467
2019.09.10 09:39,1.10467,1.10468,1.10464,1.10466
2019.09.10 09:40,1.10465,1.10467,1.10462,1.10464
2019.09.10 09:41,1.10464,1.10467,1.10462,1.10464
2019.09.10 09:42,1.10464,1.10467,1.10463,1.10467
2019.09.10 09:43,1.10467,1.10485,1.10467,1.10476
2019.09.10 09:44,1.10477,1.10478,1.10462,1.10476
2019.09.10 09:45,1.10478,1.10479,1.10471,1.10474
2019.09.10 09:46,1.10474,1.10483,1.10472,1.10479
2019.09.10 09:47,1.10479,1.10486,1.10478,1.10483
2019.09.10 09:48,1.10483,1.10494,1.10482,1.10483
2019.09.10 09:49,1.10483,1.1049,1.10481,1.10488
2019.09.10 09:50,1.10489,1.10493,1.10484,1.10493
2019.09.10 09:51,1.10493,1.10493,1.10479,1.1049
2019.09.10 09:52,1.1049,1.10499,1.1049,1.10499
2019.09.10 09:53,1.10499,1.10509,1.10493,1.10509
2019.09.10 09:54,1.10509,1.10521,1.105,1.10519
2019.09.10 09:55,1.10519,1.10528,1.10513,1.10526
2019.09.10 09:56,1.10526,1.10527,1.1052,1.10523
2019.09.10 09:57,1.10523,1.10527,1.10521,1.10524
2019.09.10 09:58,1.10521,1.10524,1.105,1.105
2019.09.10 09:59,1.105,1.10501,1.10486,1.10489
2019.09.10 10:00,1.10489,1.10499,1.10481,1.1049
2019.09.10 10:01,1.1049,1.10518,1.10484,1.10512
2019.09.10 10:02,1.10512,1.10521,1.10509,1.10521
2019.09.10 10:03,1.10521,1.10523,1.1051,1.10514
2019.09.10 10:04,1.10514,1.10518,1.10501,1.10515
2019.09.10 10:05,1.10515,1.10528,1.1051,1.10528
2019.09.10 10:06,1.10528,1.10559,1.10527,1.10557
2019.09.10 10:07,1.10557,1.10557,1.10527,1.10534
2019.09.10 10:08,1.10533,1.10557,1.10517,1.10557
2019.09.10 10:09,1.10557,1.10565,1.10547,1.10562
2019.09.10 10:10,1.10561,1.1058,1.10552,1.10577
2019.09.10 10:11,1.10577,1.10593,1.10573,1.10589
2019.09.10 10:12,1.10588,1.10593,1.10574,1.10574
2019.09.10 10:13,1.10574,1.1058,1.10567,1.10575
2019.09.10 10:14,1.10575,1.10578,1.10552,1.10552
2019.09.10 10:15,1.10551,1.10558,1.10542,1.10542
2019.09.10 10:16,1.10542,1.10543,1.10531,1.10534
2019.09.10 10:17,1.10533,1.10538,1.1053,1.10537
2019.09.10 10:18,1.10537,1.10539,1.10533,1.10539
2019.09.10 10:19,1.10538,1.10547,1.10538,1.10544
2019.09.10 10:20,1.10544,1.10544,1.10522,1.10532
2019.09.10 10:21,1.10532,1.10539,1.10526,1.10526
2019.09.10 10:22,1.10526,1.10533,1.10521,1.10527
2019.09.10 10:23,1.10526,1.1053,1.10517,1.10518
2019.09.10 10:24,1.10518,1.10525,1.10507,1.10508
2019.09.10 10:25,1.10508,1.10522,1.10508,1.10513
2019.09.10 10:26,1.10513,1.10518,1.10503,1.10515
2019.09.10 10:27,1.10515,1.10521,1.10507,1.1052
2019.09.10 10:28,1.10521,1.10529,1.10519,1.10523
2019.09.10 10:29,1.10525,1.10526,1.10506,1.10506
2019.09.10 10:30,1.10506,1.10514,1.10502,1.10511
2019.09.10 10:31,1.10511,1.10524,1.1051,1.10524
2019.09.10 10:32,1.10524,1.1053,1.1052,1.10525
2019.09.10 10:33,1.10525,1.10525,1.10499,1.10499
2019.09.10 10:34,1.10499,1.10519,1.10493,1.10519
2019.09.10 10:35,1.10519,1.10533,1.10516,1.10527
2019.09.10 10:36,1.10527,1.10529,1.10517,1.10519
2019.09.10 10:37,1.10519,1.10519,1.10489,1.1049
2019.09.10 10:38,1.10489,1.10493,1.10469,1.10475
2019.09.10 10:39,1.10475,1.10477,1.10456,1.10457
2019.09.10 10:40,1.10457,1.10458,1.10434,1.10445
2019.09.10 10:41,1.10447,1.10449,1.10432,1.10441
2019.09.10 10:42,1.10441,1.10448,1.10435,1.10444
2019.09.10 10:43,1.10445,1.1045,1.10439,1.10448
2019.09.10 10:44,1.10448,1.10448,1.10428,1.10434
2019.09.10 10:45,1.10434,1.10434,1.10418,1.1042
2019.09.10 10:46,1.1042,1.1042,1.1041,1.1042
2019.09.10 10:47,1.1042,1.10425,1.10402,1.10423
2019.09.10 10:48,1.10423,1.10428,1.10396,1.10397
2019.09.10 10:49,1.10397,1.10424,1.10397,1.10423
2019.09.10 10:50,1.10423,1.10423,1.10399,1.10403
2019.09.10 10:51,1.10403,1.10409,1.10399,1.10404
2019.09.10 10:52,1.10404,1.10414,1.10398,1.10404
2019.09.10 10:53,1.10404,1.10414,1.10388,1.10404
2019.09.10 10:54,1.10405,1.10424,1.10405,1.10424
2019.09.10 10:55,1.10424,1.10438,1.10421,1.10424
2019.09.10 10:56,1.10424,1.10431,1.10423,1.10431
2019.09.10 10:57,1.10431,1.10448,1.1043,1.10438
2019.09.10 10:58,1.10438,1.1044,1.10425,1.10428
2019.09.10 10:59,1.10428,1.10449,1.10428,1.10448
2019.09.10 11:00,1.10449,1.10451,1.10429,1.10438
2019.09.10 11:01,1.10438,1.10461,1.10438,1.10451
2019.09.10 11:02,1.10451,1.10463,1.10451,1.1046
2019.09.10 11:03,1.1046,1.10464,1.10451,1.10457
2019.09.10 11:04,1.10456,1.10459,1.10434,1.10435
2019.09.10 11:05,1.10435,1.10442,1.10435,1.10437
2019.09.10 11:06,1.10437,1.1044,1.10421,1.10424
2019.09.10 11:07,1.10424,1.10447,1.10424,1.10447
2019.09.10 11:08,1.10447,1.10452,1.10446,1.10448
2019.09.10 11:09,1.10448,1.10452,1.1043,1.1043
2019.09.10 11:10,1.1043,1.1043,1.1039,1.10391
2019.09.10 11:11,1.10391,1.10398,1.10366,1.10397
2019.09.10 11:12,1.10397,1.10405,1.1039,1.10394
2019.09.10 11:13,1.10394,1.10396,1.10388,1.10394
2019.09.10 11:14,1.10394,1.10395,1.1038,1.10383
2019.09.10 11:15,1.10383,1.10398,1.10371,1.10395
2019.09.10 11:16,1.10393,1.10402,1.10388,1.10402
2019.09.10 11:17,1.10399,1.10404,1.10392,1.10397
2019.09.10 11:18,1.10397,1.10404,1.10393,1.10404
2019.09.10 11:19,1.10404,1.10414,1.104,1.10414
2019.09.10 11:20,1.10414,1.10423,1.10408,1.10422
2019.09.10 11:21,1.10422,1.10437,1.10415,1.10437
2019.09.10 11:22,1.10437,1.10447,1.10436,1.10446
2019.09.10 11:23,1.10446,1.10448,1.10441,1.10444
2019.09.10 11:24,1.10444,1.10444,1.1043,1.10438
2019.09.10 11:25,1.10438,1.10456,1.10437,1.10449
2019.09.10 11:26,1.10449,1.1045,1.10441,1.10441
2019.09.10 11:27,1.10441,1.10443,1.10439,1.10443
2019.09.10 11:28,1.10443,1.10447,1.10441,1.10445
2019.09.10 11:29,1.10445,1.10448,1.10444,1.10446
2019.09.10 11:30,1.10446,1.10453,1.10439,1.10441
2019.09.10 11:31,1.10441,1.10454,1.10429,1.10429
2019.09.10 11:32,1.10429,1.10432,1.10426,1.10431
2019.09.10 11:33,1.10431,1.10435,1.10422,1.10423
2019.09.10 11:34,1.10423,1.10432,1.10416,1.10429
2019.09.10 11:35,1.10428,1.10432,1.10416,1.1042
2019.09.10 11:36,1.1042,1.10427,1.10419,1.10421
2019.09.10 11:37,1.10421,1.10421,1.10402,1.10407
2019.09.10 11:38,1.10406,1.10413,1.10391,1.10397
2019.09.10 11:39,1.10397,1.10427,1.10397,1.10426
2019.09.10 11:40,1.10426,1.10429,1.10416,1.10417
2019.09.10 11:41,1.10417,1.10435,1.10416,1.10429
2019.09.10 11:42,1.10429,1.10429,1.10419,1.10422
2019.09.10 11:43,1.10422,1.10437,1.10422,1.1043
2019.09.10 11:44,1.10431,1.10436,1.1042,1.10422
2019.09.10 11:45,1.10423,1.10423,1.10407,1.10415
2019.09.10 11:46,1.10415,1.10424,1.10415,1.10421
2019.09.10 11:47,1.10421,1.10429,1.10408,1.10413
2019.09.10 11:48,1.10413,1.10415,1.104,1.10405
2019.09.10 11:49,1.10405,1.10405,1.10392,1.10392
2019.09.10 11:50,1.10392,1.10393,1.10368,1.10379
2019.09.10 11:51,1.10376,1.104,1.10376,1.10399
2019.09.10 11:52,1.10399,1.10404,1.10396,1.10399
2019.09.10 11:53,1.10398,1.10402,1.10394,1.10397
2019.09.10 11:54,1.10398,1.10398,1.10382,1.10388
2019.09.10 11:55,1.10388,1.10391,1.10383,1.10384
2019.09.10 11:56,1.10384,1.10393,1.10383,1.10391
2019.09.10 11:57,1.10391,1.10402,1.10391,1.10394
2019.09.10 11:58,1.10394,1.10397,1.10375,1.10379
2019.09.10 11:59,1.10379,1.10389,1.10379,1.10384
2019.09.10 12:00,1.10384,1.10384,1.10369,1.10369
2019.09.10 12:01,1.1037,1.10378,1.1037,1.10372
2019.09.10 12:02,1.10372,1.10382,1.10363,1.10381
2019.09.10 12:03,1.10382,1.10387,1.1038,1.10387
2019.09.10 12:04,1.10386,1.10399,1.10385,1.10394
2019.09.10 12:05,1.10394,1.10394,1.10383,1.10385
2019.09.10 12:06,1.10385,1.10389,1.10384,1.10388
2019.09.10 12:07,1.10389,1.10392,1.10387,1.10389
2019.09.10 12:08,1.10389,1.104,1.10386,1.10399
2019.09.10 12:09,1.10399,1.10404,1.10398,1.10399
2019.09.10 12:10,1.10399,1.10404,1.10398,1.10403
2019.09.10 12:11,1.10403,1.10407,1.10403,1.10404
2019.09.10 12:12,1.10404,1.10413,1.10403,1.10404
2019.09.10 12:13,1.10404,1.10406,1.10398,1.10399
2019.09.10 12:14,1.10399,1.10403,1.10379,1.10383
2019.09.10 12:15,1.10383,1.10383,1.10368,1.10372
2019.09.10 12:16,1.10372,1.10393,1.1037,1.10392
2019.09.10 12:17,1.10392,1.10403,1.10391,1.10403
2019.09.10 12:18,1.10403,1.10412,1.10402,1.10412
2019.09.10 12:19,1.10412,1.10412,1.104,1.10405
2019.09.10 12:20,1.10405,1.10405,1.10389,1.10392
2019.09.10 12:21,1.10392,1.10396,1.10392,1.10396
2019.09.10 12:22,1.10396,1.10399,1.10393,1.10394
2019.09.10 12:23,1.10394,1.10397,1.10391,1.10393
2019.09.10 12:24,1.10393,1.10394,1.10389,1.10393
2019.09.10 12:25,1.10394,1.10404,1.1039,1.10399
2019.09.10 12:26,1.10399,1.10412,1.10399,1.10411
2019.09.10 12:27,1.10411,1.10412,1.10404,1.10411
2019.09.10 12:28,1.10411,1.10413,1.10409,1.10411
2019.09.10 12:29,1.10412,1.10423,1.10411,1.10416
2019.09.10 12:30,1.10416,1.10423,1.10412,1.1042
2019.09.10 12:31,1.1042,1.10431,1.10416,1.10428
2019.09.10 12:32,1.10428,1.1043,1.10423,1.10428
2019.09.10 12:33,1.10426,1.10429,1.10416,1.10429
2019.09.10 12:34,1.10429,1.10435,1.10429,1.10429
2019.09.10 12:35,1.10429,1.10429,1.10422,1.10422
2019.09.10 12:36,1.10422,1.10428,1.10415,1.10424
2019.09.10 12:37,1.10423,1.10424,1.1042,1.1042
2019.09.10 12:38,1.1042,1.10425,1.10417,1.10418
2019.09.10 12:39,1.10418,1.10435,1.10418,1.10432
2019.09.10 12:40,1.10432,1.10437,1.10429,1.10435
2019.09.10 12:41,1.10435,1.10447,1.10435,1.10444
2019.09.10 12:42,1.10444,1.10446,1.10434,1.10442
2019.09.10 12:43,1.10442,1.10446,1.1044,1.10443
2019.09.10 12:44,1.10444,1.10444,1.10438,1.1044
2019.09.10 12:45,1.1044,1.10447,1.10437,1.10437
2019.09.10 12:46,1.10437,1.10447,1.10422,1.10446
2019.09.10 12:47,1.10446,1.10448,1.10444,1.10446
2019.09.10 12:48,1.10446,1.1045,1.10444,1.10447
2019.09.10 12:49,1.10447,1.10454,1.10436,1.10444
2019.09.10 12:50,1.10444,1.10446,1.10433,1.10436
2019.09.10 12:51,1.10436,1.10449,1.10436,1.10445
2019.09.10 12:52,1.10445,1.10445,1.10437,1.10441
2019.09.10 12:53,1.10441,1.10454,1.10441,1.10451
2019.09.10 12:54,1.10451,1.10459,1.10451,1.10454
2019.09.10 12:55,1.10454,1.10455,1.10448,1.10454
2019.09.10 12:56,1.10454,1.1046,1.10451,1.10457
2019.09.10 12:57,1.10457,1.10457,1.1045,1.10456
2019.09.10 12:58,1.10456,1.10465,1.10456,1.10465
2019.09.10 12:59,1.10465,1.10467,1.10456,1.10461
2019.09.10 13:00,1.10461,1.10463,1.1045,1.10461
2019.09.10 13:01,1.10461,1.10461,1.10451,1.10451
2019.09.10 13:02,1.10451,1.10454,1.10444,1.10452
2019.09.10 13:03,1.10452,1.10458,1.10446,1.10451
2019.09.10 13:04,1.10451,1.10451,1.10438,1.10441
2019.09.10 13:05,1.10441,1.10445,1.10431,1.10434
2019.09.10 13:06,1.10434,1.10436,1.10429,1.10431
2019.09.10 13:07,1.10431,1.10436,1.10431,1.10436
2019.09.10 13:08,1.10436,1.10436,1.10419,1.1042
2019.09.10 13:09,1.10421,1.10426,1.10412,1.10412
2019.09.10 13:10,1.10412,1.10412,1.10399,1.10403
2019.09.10 13:11,1.10403,1.10405,1.10398,1.10404
2019.09.10 13:12,1.10404,1.10414,1.10404,1.10414
2019.09.10 13:13,1.10413,1.10421,1.10413,1.10418
2019.09.10 13:14,1.10417,1.10419,1.10411,1.10415
2019.09.10 13:15,1.10415,1.10419,1.10412,1.10419
2019.09.10 13:16,1.10419,1.10424,1.10419,1.10422
2019.09.10 13:17,1.10422,1.10424,1.10419,1.10423
2019.09.10 13:18,1.10423,1.10423,1.10407,1.10409
2019.09.10 13:19,1.10409,1.10419,1.10404,1.10413
2019.09.10 13:20,1.10412,1.10414,1.10409,1.10414
2019.09.10 13:21,1.10414,1.10415,1.10414,1.10414
2019.09.10 13:22,1.10414,1.10415,1.10414,1.10415
2019.09.10 13:23,1.10415,1.10418,1.10407,1.10418
2019.09.10 13:24,1.10418,1.10419,1.10412,1.10417
2019.09.10 13:25,1.10417,1.10417,1.10402,1.10405
2019.09.10 13:26,1.10405,1.10405,1.10399,1.104
2019.09.10 13:27,1.104,1.104,1.10392,1.10392
2019.09.10 13:28,1.10392,1.10395,1.1039,1.10394
2019.09.10 13:29,1.10394,1.10399,1.10393,1.10399
2019.09.10 13:30,1.104,1.10405,1.10398,1.10404
2019.09.10 13:31,1.10404,1.10409,1.104,1.10404
2019.09.10 13:32,1.10404,1.10405,1.10397,1.10398
2019.09.10 13:33,1.10398,1.10399,1.10393,1.10398
2019.09.10 13:34,1.10398,1.104,1.10394,1.10397
2019.09.10 13:35,1.10398,1.10401,1.10395,1.10399
2019.09.10 13:36,1.10399,1.10401,1.10397,1.10401
2019.09.10 13:37,1.10401,1.10401,1.10398,1.10401
2019.09.10 13:38,1.10401,1.10408,1.10401,1.10405
2019.09.10 13:39,1.10405,1.10409,1.10398,1.10399
